index,MainLanguage,Category,Filename,SentenceIndex,Sentence,Word,wordLength,wordIsEN,sentenceIsEN,wordIsDE,sentenceIsDE,wordIsFR,sentenceIsFR,wordIsIT,sentenceIsIT
0,fr,Jargon,fr_Jargon,0,"J'ai réservé une session de ""coaching"" avec mon ""personal trainer"" demain matin.",J,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,fr,Jargon,fr_Jargon,0,"J'ai réservé une session de ""coaching"" avec mon ""personal trainer"" demain matin.",ai,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2,fr,Jargon,fr_Jargon,0,"J'ai réservé une session de ""coaching"" avec mon ""personal trainer"" demain matin.",réservé,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3,fr,Jargon,fr_Jargon,0,"J'ai réservé une session de ""coaching"" avec mon ""personal trainer"" demain matin.",une,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4,fr,Jargon,fr_Jargon,0,"J'ai réservé une session de ""coaching"" avec mon ""personal trainer"" demain matin.",session,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5,fr,Jargon,fr_Jargon,0,"J'ai réservé une session de ""coaching"" avec mon ""personal trainer"" demain matin.",de,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6,fr,Jargon,fr_Jargon,0,"J'ai réservé une session de ""coaching"" avec mon ""personal trainer"" demain matin.",coaching,8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7,fr,Jargon,fr_Jargon,0,"J'ai réservé une session de ""coaching"" avec mon ""personal trainer"" demain matin.",avec,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8,fr,Jargon,fr_Jargon,0,"J'ai réservé une session de ""coaching"" avec mon ""personal trainer"" demain matin.",mon,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
9,fr,Jargon,fr_Jargon,0,"J'ai réservé une session de ""coaching"" avec mon ""personal trainer"" demain matin.",personal,8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
10,fr,Jargon,fr_Jargon,0,"J'ai réservé une session de ""coaching"" avec mon ""personal trainer"" demain matin.",trainer,7,0.39,0.0,0.0,0.0,0.61,1.0,0.0,0.0
11,fr,Jargon,fr_Jargon,0,"J'ai réservé une session de ""coaching"" avec mon ""personal trainer"" demain matin.",demain,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
12,fr,Jargon,fr_Jargon,0,"J'ai réservé une session de ""coaching"" avec mon ""personal trainer"" demain matin.",matin,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13,fr,Jargon,fr_Jargon,1,"Le ""team building"" organisé par notre entreprise était très amusant et productif.",Le,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
14,fr,Jargon,fr_Jargon,1,"Le ""team building"" organisé par notre entreprise était très amusant et productif.",team,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15,fr,Jargon,fr_Jargon,1,"Le ""team building"" organisé par notre entreprise était très amusant et productif.",building,8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16,fr,Jargon,fr_Jargon,1,"Le ""team building"" organisé par notre entreprise était très amusant et productif.",organisé,8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
17,fr,Jargon,fr_Jargon,1,"Le ""team building"" organisé par notre entreprise était très amusant et productif.",par,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18,fr,Jargon,fr_Jargon,1,"Le ""team building"" organisé par notre entreprise était très amusant et productif.",notre,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
19,fr,Jargon,fr_Jargon,1,"Le ""team building"" organisé par notre entreprise était très amusant et productif.",entreprise,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
20,fr,Jargon,fr_Jargon,1,"Le ""team building"" organisé par notre entreprise était très amusant et productif.",était,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
21,fr,Jargon,fr_Jargon,1,"Le ""team building"" organisé par notre entreprise était très amusant et productif.",très,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
