index,MainLanguage,Category,Filename,SentenceIndex,Sentence,Word_x,wordLength,wordIsEN,sentenceIsEN,wordIsDE,sentenceIsDE,wordIsFR,sentenceIsFR,wordIsIT,sentenceIsIT,Word_y,Language
0,it,ArtAndLitterature,it_ArtAndLitterature,0,"Il termine ""stream of consciousness"" è stato coniato da William James nella sua opera ""The Principles of Psychology"".",Il,2,0.0,0.14,0.0,0.0,0.0,0.0,1.0,0.86,Il,it
1,it,ArtAndLitterature,it_ArtAndLitterature,0,"Il termine ""stream of consciousness"" è stato coniato da William James nella sua opera ""The Principles of Psychology"".",termine,7,0.57,0.14,0.0,0.0,0.0,0.0,0.43,0.86,termine,it
2,it,ArtAndLitterature,it_ArtAndLitterature,0,"Il termine ""stream of consciousness"" è stato coniato da William James nella sua opera ""The Principles of Psychology"".",stream,6,1.0,0.14,0.0,0.0,0.0,0.0,0.0,0.86,stream,en
3,it,ArtAndLitterature,it_ArtAndLitterature,0,"Il termine ""stream of consciousness"" è stato coniato da William James nella sua opera ""The Principles of Psychology"".",of,2,1.0,0.14,0.0,0.0,0.0,0.0,0.0,0.86,of,en
4,it,ArtAndLitterature,it_ArtAndLitterature,0,"Il termine ""stream of consciousness"" è stato coniato da William James nella sua opera ""The Principles of Psychology"".",consciousness,13,0.0,0.14,0.0,0.0,1.0,0.0,0.0,0.86,consciousness,en
5,it,ArtAndLitterature,it_ArtAndLitterature,0,"Il termine ""stream of consciousness"" è stato coniato da William James nella sua opera ""The Principles of Psychology"".",è,1,0.0,0.14,0.0,0.0,0.0,0.0,1.0,0.86,è,it
6,it,ArtAndLitterature,it_ArtAndLitterature,0,"Il termine ""stream of consciousness"" è stato coniato da William James nella sua opera ""The Principles of Psychology"".",stato,5,0.0,0.14,0.0,0.0,0.0,0.0,1.0,0.86,stato,it
7,it,ArtAndLitterature,it_ArtAndLitterature,0,"Il termine ""stream of consciousness"" è stato coniato da William James nella sua opera ""The Principles of Psychology"".",coniato,7,0.0,0.14,0.0,0.0,0.0,0.0,1.0,0.86,coniato,it
8,it,ArtAndLitterature,it_ArtAndLitterature,0,"Il termine ""stream of consciousness"" è stato coniato da William James nella sua opera ""The Principles of Psychology"".",da,2,0.0,0.14,0.0,0.0,0.0,0.0,1.0,0.86,da,it
9,it,ArtAndLitterature,it_ArtAndLitterature,0,"Il termine ""stream of consciousness"" è stato coniato da William James nella sua opera ""The Principles of Psychology"".",William,7,1.0,0.14,0.0,0.0,0.0,0.0,0.0,0.86,William,en
10,it,ArtAndLitterature,it_ArtAndLitterature,0,"Il termine ""stream of consciousness"" è stato coniato da William James nella sua opera ""The Principles of Psychology"".",James,5,1.0,0.14,0.0,0.0,0.0,0.0,0.0,0.86,James,en
11,it,ArtAndLitterature,it_ArtAndLitterature,0,"Il termine ""stream of consciousness"" è stato coniato da William James nella sua opera ""The Principles of Psychology"".",nella,5,0.0,0.14,0.0,0.0,0.0,0.0,1.0,0.86,nella,it
12,it,ArtAndLitterature,it_ArtAndLitterature,0,"Il termine ""stream of consciousness"" è stato coniato da William James nella sua opera ""The Principles of Psychology"".",sua,3,0.0,0.14,0.0,0.0,0.0,0.0,1.0,0.86,sua,it
13,it,ArtAndLitterature,it_ArtAndLitterature,0,"Il termine ""stream of consciousness"" è stato coniato da William James nella sua opera ""The Principles of Psychology"".",opera,5,0.0,0.14,0.0,0.0,0.0,0.0,1.0,0.86,opera,it
14,it,ArtAndLitterature,it_ArtAndLitterature,0,"Il termine ""stream of consciousness"" è stato coniato da William James nella sua opera ""The Principles of Psychology"".",The,3,1.0,0.14,0.0,0.0,0.0,0.0,0.0,0.86,The,en
15,it,ArtAndLitterature,it_ArtAndLitterature,0,"Il termine ""stream of consciousness"" è stato coniato da William James nella sua opera ""The Principles of Psychology"".",Principles,10,0.43,0.14,0.0,0.0,0.43,0.0,0.14,0.86,Principles,en
16,it,ArtAndLitterature,it_ArtAndLitterature,0,"Il termine ""stream of consciousness"" è stato coniato da William James nella sua opera ""The Principles of Psychology"".",of,2,1.0,0.14,0.0,0.0,0.0,0.0,0.0,0.86,of,en
17,it,ArtAndLitterature,it_ArtAndLitterature,0,"Il termine ""stream of consciousness"" è stato coniato da William James nella sua opera ""The Principles of Psychology"".",Psychology,10,1.0,0.14,0.0,0.0,0.0,0.0,0.0,0.86,Psychology,en
18,it,ArtAndLitterature,it_ArtAndLitterature,1,"Il movimento artistico ""Bauhaus"" nato in Germania nel 1919, è stato fondamentale per lo sviluppo dell'architettura moderna.",Il,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Il,it
19,it,ArtAndLitterature,it_ArtAndLitterature,1,"Il movimento artistico ""Bauhaus"" nato in Germania nel 1919, è stato fondamentale per lo sviluppo dell'architettura moderna.",movimento,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,movimento,it
20,it,ArtAndLitterature,it_ArtAndLitterature,1,"Il movimento artistico ""Bauhaus"" nato in Germania nel 1919, è stato fondamentale per lo sviluppo dell'architettura moderna.",artistico,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,artistico,it
21,it,ArtAndLitterature,it_ArtAndLitterature,1,"Il movimento artistico ""Bauhaus"" nato in Germania nel 1919, è stato fondamentale per lo sviluppo dell'architettura moderna.",Bauhaus,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bauhaus,de
22,it,ArtAndLitterature,it_ArtAndLitterature,1,"Il movimento artistico ""Bauhaus"" nato in Germania nel 1919, è stato fondamentale per lo sviluppo dell'architettura moderna.",nato,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,nato,en
23,it,ArtAndLitterature,it_ArtAndLitterature,1,"Il movimento artistico ""Bauhaus"" nato in Germania nel 1919, è stato fondamentale per lo sviluppo dell'architettura moderna.",in,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,in,it
24,it,ArtAndLitterature,it_ArtAndLitterature,1,"Il movimento artistico ""Bauhaus"" nato in Germania nel 1919, è stato fondamentale per lo sviluppo dell'architettura moderna.",Germania,8,0.86,0.0,0.14,0.0,0.0,0.0,0.0,1.0,Germania,it
25,it,ArtAndLitterature,it_ArtAndLitterature,1,"Il movimento artistico ""Bauhaus"" nato in Germania nel 1919, è stato fondamentale per lo sviluppo dell'architettura moderna.",nel,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,nel,it
26,it,ArtAndLitterature,it_ArtAndLitterature,1,"Il movimento artistico ""Bauhaus"" nato in Germania nel 1919, è stato fondamentale per lo sviluppo dell'architettura moderna.",è,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,è,it
27,it,ArtAndLitterature,it_ArtAndLitterature,1,"Il movimento artistico ""Bauhaus"" nato in Germania nel 1919, è stato fondamentale per lo sviluppo dell'architettura moderna.",stato,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,stato,it
28,it,ArtAndLitterature,it_ArtAndLitterature,1,"Il movimento artistico ""Bauhaus"" nato in Germania nel 1919, è stato fondamentale per lo sviluppo dell'architettura moderna.",fondamentale,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,fondamentale,it
29,it,ArtAndLitterature,it_ArtAndLitterature,1,"Il movimento artistico ""Bauhaus"" nato in Germania nel 1919, è stato fondamentale per lo sviluppo dell'architettura moderna.",per,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,per,it
30,it,ArtAndLitterature,it_ArtAndLitterature,1,"Il movimento artistico ""Bauhaus"" nato in Germania nel 1919, è stato fondamentale per lo sviluppo dell'architettura moderna.",lo,2,0.0,0.0,0.0,0.0,0.86,0.0,0.14,1.0,lo,it
31,it,ArtAndLitterature,it_ArtAndLitterature,1,"Il movimento artistico ""Bauhaus"" nato in Germania nel 1919, è stato fondamentale per lo sviluppo dell'architettura moderna.",sviluppo,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,sviluppo,it
32,it,ArtAndLitterature,it_ArtAndLitterature,1,"Il movimento artistico ""Bauhaus"" nato in Germania nel 1919, è stato fondamentale per lo sviluppo dell'architettura moderna.",dell,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,dell,it
33,it,ArtAndLitterature,it_ArtAndLitterature,1,"Il movimento artistico ""Bauhaus"" nato in Germania nel 1919, è stato fondamentale per lo sviluppo dell'architettura moderna.",architettura,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,architettura,it
34,it,ArtAndLitterature,it_ArtAndLitterature,1,"Il movimento artistico ""Bauhaus"" nato in Germania nel 1919, è stato fondamentale per lo sviluppo dell'architettura moderna.",moderna,7,0.43,0.0,0.14,0.0,0.0,0.0,0.43,1.0,moderna,it
