index,MainLanguage,Category,Filename,SentenceIndex,Sentence,Word_x,wordLength,wordIsEN,sentenceIsEN,wordIsDE,sentenceIsDE,wordIsFR,sentenceIsFR,wordIsIT,sentenceIsIT,Word_y,Language
0,de,Quotations,de_Quotations,0,"Edmund Burke sagte einmal: ""The only thing necessary for the triumph of evil is for good men to do nothing.""",Edmund,6,0.57,1.0,0.43,0.0,0.0,0.0,0.0,0.0,Edmund,de
1,de,Quotations,de_Quotations,0,"Edmund Burke sagte einmal: ""The only thing necessary for the triumph of evil is for good men to do nothing.""",Burke,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Burke,de
2,de,Quotations,de_Quotations,0,"Edmund Burke sagte einmal: ""The only thing necessary for the triumph of evil is for good men to do nothing.""",sagte,5,0.0,1.0,0.71,0.0,0.14,0.0,0.14,0.0,sagte,de
3,de,Quotations,de_Quotations,0,"Edmund Burke sagte einmal: ""The only thing necessary for the triumph of evil is for good men to do nothing.""",einmal,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,einmal,de
4,de,Quotations,de_Quotations,0,"Edmund Burke sagte einmal: ""The only thing necessary for the triumph of evil is for good men to do nothing.""",The,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,The,en
5,de,Quotations,de_Quotations,0,"Edmund Burke sagte einmal: ""The only thing necessary for the triumph of evil is for good men to do nothing.""",only,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,only,en
6,de,Quotations,de_Quotations,0,"Edmund Burke sagte einmal: ""The only thing necessary for the triumph of evil is for good men to do nothing.""",thing,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,thing,en
7,de,Quotations,de_Quotations,0,"Edmund Burke sagte einmal: ""The only thing necessary for the triumph of evil is for good men to do nothing.""",necessary,9,0.14,1.0,0.0,0.0,0.0,0.0,0.86,0.0,necessary,en
8,de,Quotations,de_Quotations,0,"Edmund Burke sagte einmal: ""The only thing necessary for the triumph of evil is for good men to do nothing.""",for,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,for,en
9,de,Quotations,de_Quotations,0,"Edmund Burke sagte einmal: ""The only thing necessary for the triumph of evil is for good men to do nothing.""",the,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,the,en
10,de,Quotations,de_Quotations,0,"Edmund Burke sagte einmal: ""The only thing necessary for the triumph of evil is for good men to do nothing.""",triumph,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,triumph,en
11,de,Quotations,de_Quotations,0,"Edmund Burke sagte einmal: ""The only thing necessary for the triumph of evil is for good men to do nothing.""",of,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,of,en
12,de,Quotations,de_Quotations,0,"Edmund Burke sagte einmal: ""The only thing necessary for the triumph of evil is for good men to do nothing.""",evil,4,0.35,1.0,0.0,0.0,0.0,0.0,0.63,0.0,evil,en
13,de,Quotations,de_Quotations,0,"Edmund Burke sagte einmal: ""The only thing necessary for the triumph of evil is for good men to do nothing.""",is,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,is,en
14,de,Quotations,de_Quotations,0,"Edmund Burke sagte einmal: ""The only thing necessary for the triumph of evil is for good men to do nothing.""",for,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,for,en
15,de,Quotations,de_Quotations,0,"Edmund Burke sagte einmal: ""The only thing necessary for the triumph of evil is for good men to do nothing.""",good,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,good,en
16,de,Quotations,de_Quotations,0,"Edmund Burke sagte einmal: ""The only thing necessary for the triumph of evil is for good men to do nothing.""",men,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,men,en
17,de,Quotations,de_Quotations,0,"Edmund Burke sagte einmal: ""The only thing necessary for the triumph of evil is for good men to do nothing.""",to,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,to,en
18,de,Quotations,de_Quotations,0,"Edmund Burke sagte einmal: ""The only thing necessary for the triumph of evil is for good men to do nothing.""",do,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,do,en
