index,MainLanguage,Category,Filename,SentenceIndex,Sentence,Word,wordLength,wordIsEN,sentenceIsEN,wordIsDE,sentenceIsDE,wordIsFR,sentenceIsFR,wordIsIT,sentenceIsIT
0,en,Navigation,en_Navigation,0,Start at Rome Fiumicino Airport and head towards Via dell'Aeroporto di Fiumicino.,Start,5,0.0,0.57,1.0,0.0,0.0,0.0,0.0,0.43
1,en,Navigation,en_Navigation,0,Start at Rome Fiumicino Airport and head towards Via dell'Aeroporto di Fiumicino.,at,2,1.0,0.57,0.0,0.0,0.0,0.0,0.0,0.43
2,en,Navigation,en_Navigation,0,Start at Rome Fiumicino Airport and head towards Via dell'Aeroporto di Fiumicino.,Rome,4,0.0,0.57,0.0,0.0,0.0,0.0,1.0,0.43
3,en,Navigation,en_Navigation,0,Start at Rome Fiumicino Airport and head towards Via dell'Aeroporto di Fiumicino.,Fiumicino,9,0.0,0.57,0.0,0.0,0.0,0.0,1.0,0.43
4,en,Navigation,en_Navigation,0,Start at Rome Fiumicino Airport and head towards Via dell'Aeroporto di Fiumicino.,Airport,7,1.0,0.57,0.0,0.0,0.0,0.0,0.0,0.43
5,en,Navigation,en_Navigation,0,Start at Rome Fiumicino Airport and head towards Via dell'Aeroporto di Fiumicino.,and,3,1.0,0.57,0.0,0.0,0.0,0.0,0.0,0.43
6,en,Navigation,en_Navigation,0,Start at Rome Fiumicino Airport and head towards Via dell'Aeroporto di Fiumicino.,head,4,1.0,0.57,0.0,0.0,0.0,0.0,0.0,0.43
7,en,Navigation,en_Navigation,0,Start at Rome Fiumicino Airport and head towards Via dell'Aeroporto di Fiumicino.,towards,7,1.0,0.57,0.0,0.0,0.0,0.0,0.0,0.43
8,en,Navigation,en_Navigation,0,Start at Rome Fiumicino Airport and head towards Via dell'Aeroporto di Fiumicino.,Via,3,0.0,0.57,0.0,0.0,0.0,0.0,1.0,0.43
9,en,Navigation,en_Navigation,0,Start at Rome Fiumicino Airport and head towards Via dell'Aeroporto di Fiumicino.,dell,4,0.0,0.57,0.0,0.0,0.0,0.0,1.0,0.43
10,en,Navigation,en_Navigation,0,Start at Rome Fiumicino Airport and head towards Via dell'Aeroporto di Fiumicino.,Aeroporto,9,0.0,0.57,0.0,0.0,0.0,0.0,1.0,0.43
11,en,Navigation,en_Navigation,0,Start at Rome Fiumicino Airport and head towards Via dell'Aeroporto di Fiumicino.,di,2,0.0,0.57,0.0,0.0,0.0,0.0,1.0,0.43
12,en,Navigation,en_Navigation,0,Start at Rome Fiumicino Airport and head towards Via dell'Aeroporto di Fiumicino.,Fiumicino,9,0.0,0.57,0.0,0.0,0.0,0.0,1.0,0.43
13,en,Navigation,en_Navigation,1,Turn left onto Via dell' Aeroporto di Fiumicino and continue straight until you reach Via dell' Aeroporto di Fiumicino/Via Portuense/SS8.,Turn,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14,en,Navigation,en_Navigation,1,Turn left onto Via dell' Aeroporto di Fiumicino and continue straight until you reach Via dell' Aeroporto di Fiumicino/Via Portuense/SS8.,left,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
15,en,Navigation,en_Navigation,1,Turn left onto Via dell' Aeroporto di Fiumicino and continue straight until you reach Via dell' Aeroporto di Fiumicino/Via Portuense/SS8.,onto,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,en,Navigation,en_Navigation,1,Turn left onto Via dell' Aeroporto di Fiumicino and continue straight until you reach Via dell' Aeroporto di Fiumicino/Via Portuense/SS8.,Via,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
17,en,Navigation,en_Navigation,1,Turn left onto Via dell' Aeroporto di Fiumicino and continue straight until you reach Via dell' Aeroporto di Fiumicino/Via Portuense/SS8.,dell,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
18,en,Navigation,en_Navigation,1,Turn left onto Via dell' Aeroporto di Fiumicino and continue straight until you reach Via dell' Aeroporto di Fiumicino/Via Portuense/SS8.,Aeroporto,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
19,en,Navigation,en_Navigation,1,Turn left onto Via dell' Aeroporto di Fiumicino and continue straight until you reach Via dell' Aeroporto di Fiumicino/Via Portuense/SS8.,di,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
20,en,Navigation,en_Navigation,1,Turn left onto Via dell' Aeroporto di Fiumicino and continue straight until you reach Via dell' Aeroporto di Fiumicino/Via Portuense/SS8.,Fiumicino,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
21,en,Navigation,en_Navigation,1,Turn left onto Via dell' Aeroporto di Fiumicino and continue straight until you reach Via dell' Aeroporto di Fiumicino/Via Portuense/SS8.,and,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,en,Navigation,en_Navigation,1,Turn left onto Via dell' Aeroporto di Fiumicino and continue straight until you reach Via dell' Aeroporto di Fiumicino/Via Portuense/SS8.,continue,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
23,en,Navigation,en_Navigation,1,Turn left onto Via dell' Aeroporto di Fiumicino and continue straight until you reach Via dell' Aeroporto di Fiumicino/Via Portuense/SS8.,straight,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,en,Navigation,en_Navigation,1,Turn left onto Via dell' Aeroporto di Fiumicino and continue straight until you reach Via dell' Aeroporto di Fiumicino/Via Portuense/SS8.,until,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
25,en,Navigation,en_Navigation,1,Turn left onto Via dell' Aeroporto di Fiumicino and continue straight until you reach Via dell' Aeroporto di Fiumicino/Via Portuense/SS8.,you,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,en,Navigation,en_Navigation,1,Turn left onto Via dell' Aeroporto di Fiumicino and continue straight until you reach Via dell' Aeroporto di Fiumicino/Via Portuense/SS8.,reach,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,en,Navigation,en_Navigation,1,Turn left onto Via dell' Aeroporto di Fiumicino and continue straight until you reach Via dell' Aeroporto di Fiumicino/Via Portuense/SS8.,Via,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
28,en,Navigation,en_Navigation,1,Turn left onto Via dell' Aeroporto di Fiumicino and continue straight until you reach Via dell' Aeroporto di Fiumicino/Via Portuense/SS8.,dell,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
29,en,Navigation,en_Navigation,1,Turn left onto Via dell' Aeroporto di Fiumicino and continue straight until you reach Via dell' Aeroporto di Fiumicino/Via Portuense/SS8.,Aeroporto,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
30,en,Navigation,en_Navigation,1,Turn left onto Via dell' Aeroporto di Fiumicino and continue straight until you reach Via dell' Aeroporto di Fiumicino/Via Portuense/SS8.,di,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
31,en,Navigation,en_Navigation,1,Turn left onto Via dell' Aeroporto di Fiumicino and continue straight until you reach Via dell' Aeroporto di Fiumicino/Via Portuense/SS8.,Fiumicino,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
32,en,Navigation,en_Navigation,1,Turn left onto Via dell' Aeroporto di Fiumicino and continue straight until you reach Via dell' Aeroporto di Fiumicino/Via Portuense/SS8.,Via,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
33,en,Navigation,en_Navigation,1,Turn left onto Via dell' Aeroporto di Fiumicino and continue straight until you reach Via dell' Aeroporto di Fiumicino/Via Portuense/SS8.,Portuense,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
34,en,Navigation,en_Navigation,1,Turn left onto Via dell' Aeroporto di Fiumicino and continue straight until you reach Via dell' Aeroporto di Fiumicino/Via Portuense/SS8.,SS,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
35,en,Navigation,en_Navigation,2,Turn right onto Via Portuense/SS8 and continue on this road for approximately 24 kilometers.,Turn,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,en,Navigation,en_Navigation,2,Turn right onto Via Portuense/SS8 and continue on this road for approximately 24 kilometers.,right,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,en,Navigation,en_Navigation,2,Turn right onto Via Portuense/SS8 and continue on this road for approximately 24 kilometers.,onto,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38,en,Navigation,en_Navigation,2,Turn right onto Via Portuense/SS8 and continue on this road for approximately 24 kilometers.,Via,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
39,en,Navigation,en_Navigation,2,Turn right onto Via Portuense/SS8 and continue on this road for approximately 24 kilometers.,Portuense,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
40,en,Navigation,en_Navigation,2,Turn right onto Via Portuense/SS8 and continue on this road for approximately 24 kilometers.,SS,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
41,en,Navigation,en_Navigation,2,Turn right onto Via Portuense/SS8 and continue on this road for approximately 24 kilometers.,and,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,en,Navigation,en_Navigation,2,Turn right onto Via Portuense/SS8 and continue on this road for approximately 24 kilometers.,continue,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
43,en,Navigation,en_Navigation,2,Turn right onto Via Portuense/SS8 and continue on this road for approximately 24 kilometers.,on,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,en,Navigation,en_Navigation,2,Turn right onto Via Portuense/SS8 and continue on this road for approximately 24 kilometers.,this,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45,en,Navigation,en_Navigation,2,Turn right onto Via Portuense/SS8 and continue on this road for approximately 24 kilometers.,road,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
46,en,Navigation,en_Navigation,2,Turn right onto Via Portuense/SS8 and continue on this road for approximately 24 kilometers.,for,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,en,Navigation,en_Navigation,2,Turn right onto Via Portuense/SS8 and continue on this road for approximately 24 kilometers.,approximately,13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48,en,Navigation,en_Navigation,2,Turn right onto Via Portuense/SS8 and continue on this road for approximately 24 kilometers.,kilometers,10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
49,en,Navigation,en_Navigation,3,Turn left onto Via della Magliana/SS8 and continue straight until you reach Viale dei Quattro Venti.,Turn,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,en,Navigation,en_Navigation,3,Turn left onto Via della Magliana/SS8 and continue straight until you reach Viale dei Quattro Venti.,left,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
51,en,Navigation,en_Navigation,3,Turn left onto Via della Magliana/SS8 and continue straight until you reach Viale dei Quattro Venti.,onto,4,0.86,0.0,0.0,0.0,0.0,0.0,0.14,1.0
52,en,Navigation,en_Navigation,3,Turn left onto Via della Magliana/SS8 and continue straight until you reach Viale dei Quattro Venti.,Via,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
53,en,Navigation,en_Navigation,3,Turn left onto Via della Magliana/SS8 and continue straight until you reach Viale dei Quattro Venti.,della,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
54,en,Navigation,en_Navigation,3,Turn left onto Via della Magliana/SS8 and continue straight until you reach Viale dei Quattro Venti.,Magliana,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
55,en,Navigation,en_Navigation,3,Turn left onto Via della Magliana/SS8 and continue straight until you reach Viale dei Quattro Venti.,SS,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
56,en,Navigation,en_Navigation,3,Turn left onto Via della Magliana/SS8 and continue straight until you reach Viale dei Quattro Venti.,and,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57,en,Navigation,en_Navigation,3,Turn left onto Via della Magliana/SS8 and continue straight until you reach Viale dei Quattro Venti.,continue,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
58,en,Navigation,en_Navigation,3,Turn left onto Via della Magliana/SS8 and continue straight until you reach Viale dei Quattro Venti.,straight,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59,en,Navigation,en_Navigation,3,Turn left onto Via della Magliana/SS8 and continue straight until you reach Viale dei Quattro Venti.,until,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
60,en,Navigation,en_Navigation,3,Turn left onto Via della Magliana/SS8 and continue straight until you reach Viale dei Quattro Venti.,you,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61,en,Navigation,en_Navigation,3,Turn left onto Via della Magliana/SS8 and continue straight until you reach Viale dei Quattro Venti.,reach,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
62,en,Navigation,en_Navigation,3,Turn left onto Via della Magliana/SS8 and continue straight until you reach Viale dei Quattro Venti.,Viale,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
63,en,Navigation,en_Navigation,3,Turn left onto Via della Magliana/SS8 and continue straight until you reach Viale dei Quattro Venti.,dei,3,0.0,0.0,0.14,0.0,0.0,0.0,0.86,1.0
64,en,Navigation,en_Navigation,3,Turn left onto Via della Magliana/SS8 and continue straight until you reach Viale dei Quattro Venti.,Quattro,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
65,en,Navigation,en_Navigation,3,Turn left onto Via della Magliana/SS8 and continue straight until you reach Viale dei Quattro Venti.,Venti,5,0.0,0.0,0.29,0.0,0.0,0.0,0.71,1.0
66,en,Navigation,en_Navigation,4,Turn right onto Viale dei Quattro Venti and continue until you reach Via di Boccea.,Turn,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67,en,Navigation,en_Navigation,4,Turn right onto Viale dei Quattro Venti and continue until you reach Via di Boccea.,right,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
68,en,Navigation,en_Navigation,4,Turn right onto Viale dei Quattro Venti and continue until you reach Via di Boccea.,onto,4,0.57,0.0,0.0,0.0,0.0,0.0,0.43,1.0
69,en,Navigation,en_Navigation,4,Turn right onto Viale dei Quattro Venti and continue until you reach Via di Boccea.,Viale,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70,en,Navigation,en_Navigation,4,Turn right onto Viale dei Quattro Venti and continue until you reach Via di Boccea.,dei,3,0.0,0.0,0.29,0.0,0.0,0.0,0.71,1.0
71,en,Navigation,en_Navigation,4,Turn right onto Viale dei Quattro Venti and continue until you reach Via di Boccea.,Quattro,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
72,en,Navigation,en_Navigation,4,Turn right onto Viale dei Quattro Venti and continue until you reach Via di Boccea.,Venti,5,0.0,0.0,0.43,0.0,0.0,0.0,0.57,1.0
73,en,Navigation,en_Navigation,4,Turn right onto Viale dei Quattro Venti and continue until you reach Via di Boccea.,and,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
74,en,Navigation,en_Navigation,4,Turn right onto Viale dei Quattro Venti and continue until you reach Via di Boccea.,continue,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
75,en,Navigation,en_Navigation,4,Turn right onto Viale dei Quattro Venti and continue until you reach Via di Boccea.,until,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
76,en,Navigation,en_Navigation,4,Turn right onto Viale dei Quattro Venti and continue until you reach Via di Boccea.,you,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77,en,Navigation,en_Navigation,4,Turn right onto Viale dei Quattro Venti and continue until you reach Via di Boccea.,reach,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78,en,Navigation,en_Navigation,4,Turn right onto Viale dei Quattro Venti and continue until you reach Via di Boccea.,Via,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
79,en,Navigation,en_Navigation,4,Turn right onto Viale dei Quattro Venti and continue until you reach Via di Boccea.,di,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
