index,MainLanguage,Category,Filename,SentenceIndex,Sentence,Word_x,wordLength,wordIsEN,sentenceIsEN,wordIsDE,sentenceIsDE,wordIsFR,sentenceIsFR,wordIsIT,sentenceIsIT,Word_y,Language
0,it,TechnologyAndScience,it_TechnologyAndScience,0,"L'Angstrom è un'unità di misura molto piccola, utilizzata per esprimere lunghezze d'onda e dimensioni atomiche.",L,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,L,it
1,it,TechnologyAndScience,it_TechnologyAndScience,0,"L'Angstrom è un'unità di misura molto piccola, utilizzata per esprimere lunghezze d'onda e dimensioni atomiche.",Angstrom,8,0.14,0.0,0.86,0.0,0.0,0.0,0.0,1.0,Angstrom,it
2,it,TechnologyAndScience,it_TechnologyAndScience,0,"L'Angstrom è un'unità di misura molto piccola, utilizzata per esprimere lunghezze d'onda e dimensioni atomiche.",è,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,è,it
3,it,TechnologyAndScience,it_TechnologyAndScience,0,"L'Angstrom è un'unità di misura molto piccola, utilizzata per esprimere lunghezze d'onda e dimensioni atomiche.",un,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,un,it
4,it,TechnologyAndScience,it_TechnologyAndScience,0,"L'Angstrom è un'unità di misura molto piccola, utilizzata per esprimere lunghezze d'onda e dimensioni atomiche.",unità,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,unità,it
5,it,TechnologyAndScience,it_TechnologyAndScience,0,"L'Angstrom è un'unità di misura molto piccola, utilizzata per esprimere lunghezze d'onda e dimensioni atomiche.",di,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,di,it
6,it,TechnologyAndScience,it_TechnologyAndScience,0,"L'Angstrom è un'unità di misura molto piccola, utilizzata per esprimere lunghezze d'onda e dimensioni atomiche.",misura,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,misura,it
7,it,TechnologyAndScience,it_TechnologyAndScience,0,"L'Angstrom è un'unità di misura molto piccola, utilizzata per esprimere lunghezze d'onda e dimensioni atomiche.",molto,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,molto,it
8,it,TechnologyAndScience,it_TechnologyAndScience,0,"L'Angstrom è un'unità di misura molto piccola, utilizzata per esprimere lunghezze d'onda e dimensioni atomiche.",piccola,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,piccola,it
9,it,TechnologyAndScience,it_TechnologyAndScience,0,"L'Angstrom è un'unità di misura molto piccola, utilizzata per esprimere lunghezze d'onda e dimensioni atomiche.",utilizzata,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,utilizzata,it
10,it,TechnologyAndScience,it_TechnologyAndScience,0,"L'Angstrom è un'unità di misura molto piccola, utilizzata per esprimere lunghezze d'onda e dimensioni atomiche.",per,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,per,it
11,it,TechnologyAndScience,it_TechnologyAndScience,0,"L'Angstrom è un'unità di misura molto piccola, utilizzata per esprimere lunghezze d'onda e dimensioni atomiche.",esprimere,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,esprimere,it
